origen_id,origen_zona,destino_id,destino_zona,distancia_geodesica_km,distancia_manhattan_aprox_km,distancia_manhattan_exacta_km,duracion_normal_min,duracion_hora_punta_min,duracion_hora_valle_min
41,Central Harlem,186,Penn Station/Madison Sq West,7.107,9.695,9.639,23.1,28.9,19.3
41,Central Harlem,194,Randalls Island,2.696,3.749,3.723,8.9,11.2,7.4
41,Central Harlem,202,Roosevelt Island,4.714,4.824,4.879,11.7,14.6,9.8
41,Central Harlem,209,Seaport,11.466,15.026,14.924,35.8,44.8,29.8
41,Central Harlem,211,SoHo,9.89,13.2,13.116,31.5,39.3,26.2
41,Central Harlem,224,Stuy Town/Peter Cooper Village,8.331,10.2,10.115,24.3,30.3,20.2
41,Central Harlem,229,Sutton Place/Turtle Bay North,5.414,6.462,6.405,15.4,19.2,12.8
41,Central Harlem,230,Times Sq/Theatre District,5.67,7.738,7.693,18.5,23.1,15.4
41,Central Harlem,231,TriBeCa/Civic Center,10.735,14.418,14.329,34.4,43.0,28.7
41,Central Harlem,232,Two Bridges/Seward Park,10.305,12.643,12.539,30.1,37.6,25.1
41,Central Harlem,233,UN/Turtle Bay South,6.256,7.668,7.605,18.3,22.8,15.2
41,Central Harlem,234,Union Sq,7.838,10.433,10.365,24.9,31.1,20.7
41,Central Harlem,236,Upper East Side North,2.697,3.139,3.11,7.5,9.3,6.2
41,Central Harlem,237,Upper East Side South,4.147,5.184,5.143,12.3,15.4,10.3
41,Central Harlem,238,Upper West Side North,2.31,3.251,3.242,7.8,9.7,6.5
41,Central Harlem,239,Upper West Side South,3.231,4.585,4.569,11.0,13.7,9.1
41,Central Harlem,243,Washington Heights North,6.064,7.427,7.363,17.7,22.1,14.7
41,Central Harlem,244,Washington Heights South,4.234,4.99,4.943,11.9,14.8,9.9
41,Central Harlem,246,West Chelsea/Hudson Yards,7.205,10.145,10.099,24.2,30.3,20.2
41,Central Harlem,249,West Village,8.887,12.128,12.058,28.9,36.2,24.1
41,Central Harlem,261,World Trade Center,11.787,15.814,15.716,37.7,47.1,31.4
41,Central Harlem,262,Yorkville East,3.18,3.559,3.589,8.6,10.8,7.2
41,Central Harlem,263,Yorkville West,2.839,2.862,2.896,6.9,8.7,5.8
42,Central Harlem North,4,Alphabet City,10.931,13.567,13.457,32.3,40.4,26.9
42,Central Harlem North,12,Battery Park,14.278,19.157,19.038,45.7,57.1,38.1
42,Central Harlem North,13,Battery Park City,13.4,18.192,18.084,43.4,54.3,36.2
42,Central Harlem North,24,Bloomingdale,2.76,3.908,3.895,9.3,11.7,7.8
42,Central Harlem North,41,Central Harlem,1.783,2.44,2.425,5.8,7.3,4.8
42,Central Harlem North,42,Central Harlem North,0.0,0.0,0.0,0.0,0.0,0.0
42,Central Harlem North,43,Central Park,4.49,6.078,6.04,14.5,18.1,12.1
42,Central Harlem North,45,Chinatown,12.709,16.621,16.506,39.6,49.5,33.0
42,Central Harlem North,48,Clinton East,7.472,10.388,10.333,24.8,31.0,20.7
42,Central Harlem North,50,Clinton West,7.377,10.395,10.347,24.8,31.0,20.7
42,Central Harlem North,68,East Chelsea,9.223,12.779,12.71,30.5,38.1,25.4
42,Central Harlem North,74,East Harlem North,1.92,2.188,2.205,5.3,6.6,4.4
42,Central Harlem North,75,East Harlem South,3.165,3.559,3.523,8.5,10.6,7.0
42,Central Harlem North,79,East Village,10.763,13.9,13.799,33.1,41.4,27.6
42,Central Harlem North,87,Financial District North,13.598,18.042,17.925,43.0,53.8,35.8
42,Central Harlem North,88,Financial District South,14.089,18.767,18.647,44.8,55.9,37.3
42,Central Harlem North,90,Flatiron,9.68,13.211,13.133,31.5,39.4,26.3
42,Central Harlem North,100,Garment District,8.253,11.268,11.201,26.9,33.6,22.4
42,Central Harlem North,103,Governor's Island/Ellis Island/Liberty Island,16.769,23.136,23.013,55.2,69.0,46.0
42,Central Harlem North,107,Gramercy,9.753,12.718,12.628,30.3,37.9,25.3
42,Central Harlem North,113,Greenwich Village North,10.533,14.061,13.97,33.5,41.9,27.9
42,Central Harlem North,114,Greenwich Village South,11.07,14.793,14.698,35.3,44.1,29.4
42,Central Harlem North,116,Hamilton Heights,1.172,1.631,1.629,3.9,4.9,3.3
42,Central Harlem North,120,Highbridge Park,3.279,4.054,4.019,9.6,12.1,8.0
42,Central Harlem North,125,Hudson Sq,11.663,15.879,15.786,37.9,47.4,31.6
42,Central Harlem North,127,Inwood,5.61,7.132,7.075,17.0,21.2,14.1
42,Central Harlem North,128,Inwood Hill Park,6.167,7.402,7.334,17.6,22.0,14.7
42,Central Harlem North,137,Kips Bay,9.153,11.674,11.586,27.8,34.8,23.2
42,Central Harlem North,140,Lenox Hill East,5.978,7.045,6.98,16.8,20.9,14.0
42,Central Harlem North,141,Lenox Hill West,5.916,7.299,7.238,17.4,21.7,14.5
42,Central Harlem North,142,Lincoln Square East,6.032,8.418,8.374,20.1,25.1,16.7
42,Central Harlem North,143,Lincoln Square West,6.141,8.679,8.64,20.7,25.9,17.3
42,Central Harlem North,144,Little Italy/NoLiTa,11.806,15.58,15.476,37.1,46.4,31.0
42,Central Harlem North,148,Lower East Side,11.813,15.285,15.175,36.4,45.5,30.4
42,Central Harlem North,151,Manhattan Valley,3.229,4.582,4.564,11.0,13.7,9.1
42,Central Harlem North,152,Manhattanville,1.098,1.137,1.141,2.7,3.4,2.3
42,Central Harlem North,153,Marble Hill,6.902,8.989,8.921,21.4,26.8,17.8
42,Central Harlem North,158,Meatpacking/West Village West,10.889,15.036,14.954,35.9,44.9,29.9
42,Central Harlem North,161,Midtown Center,7.379,9.824,9.759,23.4,29.3,19.5
42,Central Harlem North,162,Midtown East,7.339,9.519,9.45,22.7,28.3,18.9
42,Central Harlem North,163,Midtown North,6.737,9.104,9.047,21.7,27.1,18.1
42,Central Harlem North,164,Midtown South,8.598,11.508,11.433,27.4,34.3,22.9
42,Central Harlem North,166,Morningside Heights,2.023,2.761,2.757,6.6,8.3,5.5
42,Central Harlem North,170,Murray Hill,8.453,11.033,10.955,26.3,32.9,21.9
42,Central Harlem North,186,Penn Station/Madison Sq West,8.89,12.135,12.063,29.0,36.2,24.1
42,Central Harlem North,194,Randalls Island,3.32,4.4,4.41,10.6,13.2,8.8
42,Central Harlem North,202,Roosevelt Island,6.306,7.036,6.965,16.7,20.9,13.9
42,Central Harlem North,209,Seaport,13.237,17.465,17.349,41.6,52.0,34.7
42,Central Harlem North,211,SoHo,11.668,15.64,15.541,37.3,46.6,31.1
42,Central Harlem North,224,Stuy Town/Peter Cooper Village,10.064,12.64,12.54,30.1,37.6,25.1
42,Central Harlem North,229,Sutton Place/Turtle Bay North,7.136,8.902,8.83,21.2,26.5,17.7
42,Central Harlem North,230,Times Sq/Theatre District,7.453,10.178,10.118,24.3,30.4,20.2
42,Central Harlem North,231,TriBeCa/Civic Center,12.515,16.858,16.754,40.2,50.3,33.5
42,Central Harlem North,232,Two Bridges/Seward Park,12.037,15.083,14.964,35.9,44.9,29.9
42,Central Harlem North,233,UN/Turtle Bay South,7.992,10.108,10.03,24.1,30.1,20.1
42,Central Harlem North,234,Union Sq,9.616,12.872,12.79,30.7,38.4,25.6
42,Central Harlem North,236,Upper East Side North,4.418,5.579,5.534,13.3,16.6,11.1
42,Central Harlem North,237,Upper East Side South,5.899,7.624,7.568,18.2,22.7,15.1
42,Central Harlem North,238,Upper West Side North,4.014,5.691,5.667,13.6,17.0,11.3
42,Central Harlem North,239,Upper West Side South,4.971,7.025,6.994,16.8,21.0,14.0
42,Central Harlem North,243,Washington Heights North,4.366,4.987,4.938,11.9,14.8,9.9
42,Central Harlem North,244,Washington Heights South,2.605,2.656,2.687,6.4,8.1,5.4
42,Central Harlem North,246,West Chelsea/Hudson Yards,8.973,12.585,12.524,30.1,37.6,25.0
42,Central Harlem North,249,West Village,10.67,14.567,14.483,34.8,43.4,29.0
42,Central Harlem North,261,World Trade Center,13.567,18.254,18.141,43.5,54.4,36.3
42,Central Harlem North,262,Yorkville East,4.725,5.186,5.132,12.3,15.4,10.3
42,Central Harlem North,263,Yorkville West,4.47,5.254,5.205,12.5,15.6,10.4
43,Central Park,4,Alphabet City,6.592,7.489,7.417,17.8,22.3,14.8
43,Central Park,12,Battery Park,9.79,13.079,12.998,31.2,39.0,26.0
43,Central Park,13,Battery Park City,8.91,12.114,12.044,28.9,36.1,24.1
43,Central Park,24,Bloomingdale,2.165,2.17,2.183,5.2,6.5,4.4
43,Central Park,41,Central Harlem,2.709,3.638,3.615,8.7,10.8,7.2
43,Central Park,42,Central Harlem North,4.49,6.078,6.04,14.5,18.1,12.1
43,Central Park,43,Central Park,0.0,0.0,0.0,0.0,0.0,0.0
43,Central Park,45,Chinatown,8.249,10.543,10.466,25.1,31.4,20.9
43,Central Park,48,Clinton East,3.041,4.31,4.293,10.3,12.9,8.6
43,Central Park,50,Clinton West,3.08,4.317,4.307,10.3,12.9,8.6
43,Central Park,68,East Chelsea,4.766,6.701,6.67,16.0,20.0,13.3
43,Central Park,74,East Harlem North,3.159,4.472,4.459,10.7,13.4,8.9
43,Central Park,75,East Harlem South,1.869,2.519,2.517,6.0,7.6,5.0
43,Central Park,79,East Village,6.33,7.822,7.759,18.6,23.3,15.5
43,Central Park,87,Financial District North,9.119,11.964,11.885,28.5,35.7,23.8
43,Central Park,88,Financial District South,9.606,12.689,12.607,30.3,37.8,25.2
43,Central Park,90,Flatiron,5.193,7.133,7.093,17.0,21.3,14.2
43,Central Park,100,Garment District,3.768,5.19,5.161,12.4,15.5,10.3
43,Central Park,103,Governor's Island/Ellis Island/Liberty Island,12.294,17.058,16.973,40.7,50.9,33.9
43,Central Park,107,Gramercy,5.305,6.64,6.588,15.8,19.8,13.2
43,Central Park,113,Greenwich Village North,6.05,7.983,7.93,19.0,23.8,15.9
43,Central Park,114,Greenwich Village South,6.585,8.715,8.657,20.8,26.0,17.3
43,Central Park,116,Hamilton Heights,5.15,6.391,6.339,15.2,19.0,12.7
43,Central Park,120,Highbridge Park,7.728,10.132,10.059,24.1,30.2,20.1
43,Central Park,125,Hudson Sq,7.174,9.801,9.746,23.4,29.2,19.5
43,Central Park,127,Inwood,10.07,13.21,13.115,31.5,39.3,26.2
43,Central Park,128,Inwood Hill Park,10.571,13.48,13.374,32.1,40.1,26.7
43,Central Park,137,Kips Bay,4.759,5.596,5.546,13.3,16.6,11.1
43,Central Park,140,Lenox Hill East,2.096,2.806,2.811,6.7,8.4,5.6
43,Central Park,141,Lenox Hill West,1.796,2.227,2.238,5.4,6.7,4.5
43,Central Park,142,Lincoln Square East,1.669,2.34,2.334,5.6,7.0,4.7
43,Central Park,143,Lincoln Square West,2.0,2.601,2.6,6.2,7.8,5.2
43,Central Park,144,Little Italy/NoLiTa,7.334,9.502,9.436,22.6,28.3,18.9
43,Central Park,148,Lower East Side,7.373,9.207,9.135,21.9,27.4,18.3
43,Central Park,151,Manhattan Valley,1.734,1.941,1.957,4.7,5.9,3.9
43,Central Park,152,Manhattanville,4.065,4.941,4.899,11.8,14.7,9.8
43,Central Park,153,Marble Hill,11.378,15.067,14.961,35.9,44.9,29.9
43,Central Park,158,Meatpacking/West Village West,6.419,8.958,8.914,21.4,26.7,17.8
43,Central Park,161,Midtown Center,2.902,3.746,3.719,8.9,11.2,7.4
43,Central Park,162,Midtown East,2.921,3.441,3.41,8.2,10.2,6.8
43,Central Park,163,Midtown North,2.247,3.026,3.007,7.2,9.0,6.0
43,Central Park,164,Midtown South,4.113,5.43,5.393,12.9,16.2,10.8
43,Central Park,166,Morningside Heights,3.013,3.317,3.283,7.9,9.8,6.6
43,Central Park,170,Murray Hill,4.009,4.955,4.915,11.8,14.7,9.8
43,Central Park,186,Penn Station/Madison Sq West,4.404,6.057,6.023,14.5,18.1,12.0
43,Central Park,194,Randalls Island,3.584,4.427,4.432,10.6,13.3,8.9
43,Central Park,202,Roosevelt Island,2.638,3.61,3.613,8.7,10.8,7.2
43,Central Park,209,Seaport,8.764,11.387,11.309,27.1,33.9,22.6
43,Central Park,211,SoHo,7.181,9.562,9.501,22.8,28.5,19.0
43,Central Park,224,Stuy Town/Peter Cooper Village,5.702,6.562,6.5,15.6,19.5,13.0
43,Central Park,229,Sutton Place/Turtle Bay North,2.86,2.893,2.926,7.0,8.8,5.9
43,Central Park,230,Times Sq/Theatre District,2.968,4.1,4.078,9.8,12.2,8.2
43,Central Park,231,TriBeCa/Civic Center,8.025,10.78,10.714,25.7,32.1,21.4
43,Central Park,232,Two Bridges/Seward Park,7.666,9.005,8.924,21.4,26.8,17.8
43,Central Park,233,UN/Turtle Bay South,3.64,4.03,3.99,9.6,12.0,8.0
43,Central Park,234,Union Sq,5.13,6.794,6.75,16.2,20.2,13.5
43,Central Park,236,Upper East Side North,0.756,0.953,0.942,2.3,2.8,1.9
43,Central Park,237,Upper East Side South,1.539,1.546,1.55,3.7,4.7,3.1
43,Central Park,238,Upper West Side North,1.204,1.661,1.661,4.0,5.0,3.3
43,Central Park,239,Upper West Side South,1.116,1.276,1.257,3.0,3.8,2.5
43,Central Park,243,Washington Heights North,8.735,11.065,10.978,26.3,32.9,22.0
43,Central Park,244,Washington Heights South,6.886,8.628,8.558,20.5,25.7,17.1
43,Central Park,246,West Chelsea/Hudson Yards,4.587,6.507,6.484,15.6,19.5,13.0
43,Central Park,249,West Village,6.183,8.489,8.442,20.3,25.3,16.9
43,Central Park,261,World Trade Center,9.078,12.176,12.101,29.0,36.3,24.2
43,Central Park,262,Yorkville East,1.764,2.345,2.323,5.6,7.0,4.6
43,Central Park,263,Yorkville West,1.295,1.648,1.63,3.9,4.9,3.3
45,Chinatown,4,Alphabet City,2.185,3.054,3.049,7.3,9.1,6.1
45,Chinatown,12,Battery Park,1.811,2.536,2.532,6.1,7.6,5.1
45,Chinatown,13,Battery Park City,1.516,1.571,1.578,3.8,4.7,3.2
45,Chinatown,24,Bloomingdale,10.316,12.713,12.611,30.3,37.8,25.2
45,Chinatown,41,Central Harlem,10.943,14.181,14.081,33.8,42.2,28.2
45,Chinatown,42,Central Harlem North,12.709,16.621,16.506,39.6,49.5,33.0
45,Chinatown,43,Central Park,8.249,10.543,10.466,25.1,31.4,20.9
45,Chinatown,45,Chinatown,0.0,0.0,0.0,0.0,0.0,0.0
45,Chinatown,48,Clinton East,5.574,6.233,6.173,14.8,18.5,12.3
45,Chinatown,50,Clinton West,5.977,6.226,6.159,14.8,18.5,12.3
45,Chinatown,68,East Chelsea,3.997,4.143,4.186,10.0,12.6,8.4
45,Chinatown,74,East Harlem North,11.109,15.015,14.925,35.8,44.8,29.8
45,Chinatown,75,East Harlem South,9.682,13.062,12.983,31.2,39.0,26.0
45,Chinatown,79,East Village,1.975,2.721,2.707,6.5,8.1,5.4
45,Chinatown,87,Financial District North,1.009,1.422,1.418,3.4,4.3,2.8
45,Chinatown,88,Financial District South,1.516,2.146,2.141,5.1,6.4,4.3
45,Chinatown,90,Flatiron,3.313,3.41,3.373,8.1,10.1,6.7
45,Chinatown,100,Garment District,4.627,5.353,5.305,12.7,15.9,10.6
45,Chinatown,103,Governor's Island/Ellis Island/Liberty Island,4.708,6.515,6.507,15.6,19.5,13.0
45,Chinatown,107,Gramercy,2.956,3.903,3.878,9.3,11.6,7.8
45,Chinatown,113,Greenwich Village North,2.258,2.56,2.536,6.1,7.6,5.1
45,Chinatown,114,Greenwich Village South,1.765,1.828,1.809,4.3,5.4,3.6
45,Chinatown,116,Hamilton Heights,13.393,16.934,16.805,40.3,50.4,33.6
45,Chinatown,120,Highbridge Park,15.97,20.675,20.525,49.3,61.6,41.1
45,Chinatown,125,Hudson Sq,1.727,2.329,2.332,5.6,7.0,4.7
45,Chinatown,127,Inwood,18.311,23.753,23.581,56.6,70.7,47.2
45,Chinatown,128,Inwood Hill Park,18.819,24.023,23.841,57.2,71.5,47.7
45,Chinatown,137,Kips Bay,3.606,4.947,4.92,11.8,14.8,9.8
45,Chinatown,140,Lenox Hill East,6.937,9.576,9.526,22.9,28.6,19.1
45,Chinatown,141,Lenox Hill West,6.87,9.322,9.268,22.2,27.8,18.5
45,Chinatown,142,Lincoln Square East,6.937,8.203,8.132,19.5,24.4,16.3
45,Chinatown,143,Lincoln Square West,7.108,7.942,7.866,18.9,23.6,15.7
45,Chinatown,144,Little Italy/NoLiTa,0.942,1.04,1.03,2.5,3.1,2.1
45,Chinatown,148,Lower East Side,0.945,1.336,1.331,3.2,4.0,2.7
45,Chinatown,151,Manhattan Valley,9.827,12.039,11.942,28.7,35.8,23.9
45,Chinatown,152,Manhattanville,12.302,15.484,15.365,36.9,46.1,30.7
45,Chinatown,153,Marble Hill,19.611,25.61,25.428,61.0,76.3,50.9
45,Chinatown,158,Meatpacking/West Village West,2.669,3.427,3.439,8.3,10.3,6.9
45,Chinatown,161,Midtown Center,5.347,6.797,6.747,16.2,20.2,13.5
45,Chinatown,162,Midtown East,5.373,7.102,7.056,16.9,21.2,14.1
45,Chinatown,163,Midtown North,6.027,7.517,7.46,17.9,22.4,14.9
45,Chinatown,164,Midtown South,4.158,5.113,5.073,12.2,15.2,10.1
45,Chinatown,166,Morningside Heights,11.201,13.86,13.749,33.0,41.2,27.5
45,Chinatown,170,Murray Hill,4.256,5.588,5.551,13.3,16.7,11.1
45,Chinatown,186,Penn Station/Madison Sq West,4.031,4.486,4.443,10.7,13.3,8.9
45,Chinatown,194,Randalls Island,10.708,14.97,14.898,35.8,44.7,29.8
45,Chinatown,202,Roosevelt Island,6.835,9.585,9.541,22.9,28.6,19.1
45,Chinatown,209,Seaport,0.599,0.845,0.843,2.0,2.5,1.7
45,Chinatown,211,SoHo,1.301,1.556,1.566,3.8,4.7,3.1
45,Chinatown,224,Stuy Town/Peter Cooper Village,2.818,3.981,3.966,9.5,11.9,7.9
45,Chinatown,229,Sutton Place/Turtle Bay North,5.652,7.719,7.677,18.4,23.0,15.4
45,Chinatown,230,Times Sq/Theatre District,5.39,6.443,6.389,15.3,19.2,12.8
45,Chinatown,231,TriBeCa/Civic Center,1.012,1.417,1.409,3.4,4.2,2.8
45,Chinatown,232,Two Bridges/Seward Park,1.303,1.538,1.542,3.7,4.6,3.1
45,Chinatown,233,UN/Turtle Bay South,4.773,6.513,6.477,15.5,19.4,13.0
45,Chinatown,234,Union Sq,3.163,3.748,3.716,8.9,11.1,7.4
45,Chinatown,236,Upper East Side North,8.31,11.042,10.972,26.3,32.9,21.9
45,Chinatown,237,Upper East Side South,6.814,8.997,8.939,21.5,26.8,17.9
45,Chinatown,238,Upper West Side North,9.052,10.93,10.839,26.0,32.5,21.7
45,Chinatown,239,Upper West Side South,8.11,9.596,9.513,22.8,28.5,19.0
45,Chinatown,243,Washington Heights North,16.983,21.608,21.444,51.5,64.3,42.9
45,Chinatown,244,Washington Heights South,15.132,19.171,19.025,45.7,57.1,38.0
45,Chinatown,246,West Chelsea/Hudson Yards,4.563,5.033,5.076,12.2,15.2,10.2
45,Chinatown,249,West Village,2.488,2.856,2.877,6.9,8.6,5.8
45,Chinatown,261,World Trade Center,1.31,1.633,1.635,3.9,4.9,3.3
45,Chinatown,262,Yorkville East,8.289,11.435,11.374,27.3,34.1,22.7
45,Chinatown,263,Yorkville West,8.371,11.367,11.301,27.1,33.9,22.6
48,Clinton East,4,Alphabet City,4.412,5.368,5.398,13.0,16.2,10.8
48,Clinton East,12,Battery Park,6.935,8.769,8.705,20.9,26.1,17.4
48,Clinton East,13,Battery Park City,6.0,7.804,7.751,18.6,23.3,15.5
48,Clinton East,24,Bloomingdale,4.867,6.48,6.438,15.5,19.3,12.9
48,Clinton East,41,Central Harlem,5.695,7.948,7.908,19.0,23.7,15.8
48,Clinton East,42,Central Harlem North,7.472,10.388,10.333,24.8,31.0,20.7
48,Clinton East,43,Central Park,3.041,4.31,4.293,10.3,12.9,8.6
48,Clinton East,45,Chinatown,5.574,6.233,6.173,14.8,18.5,12.3
48,Clinton East,48,Clinton East,0.0,0.0,0.0,0.0,0.0,0.0
48,Clinton East,50,Clinton West,0.629,0.892,0.889,2.1,2.7,1.8
48,Clinton East,68,East Chelsea,1.755,2.391,2.377,5.7,7.1,4.8
48,Clinton East,74,East Harlem North,6.19,8.782,8.751,21.0,26.3,17.5
48,Clinton East,75,East Harlem South,4.833,6.829,6.81,16.3,20.4,13.6
48,Clinton East,79,East Village,3.86,4.176,4.215,10.1,12.6,8.4
48,Clinton East,87,Financial District North,6.335,7.655,7.592,18.2,22.8,15.2
48,Clinton East,88,Financial District South,6.792,8.379,8.314,20.0,24.9,16.6
48,Clinton East,90,Flatiron,2.298,2.823,2.8,6.7,8.4,5.6
48,Clinton East,100,Garment District,0.975,1.06,1.07,2.6,3.2,2.1
48,Clinton East,103,Governor's Island/Ellis Island/Liberty Island,9.304,12.748,12.681,30.4,38.0,25.4
48,Clinton East,107,Gramercy,2.866,3.315,3.339,8.0,10.0,6.7
48,Clinton East,113,Greenwich Village North,3.317,3.673,3.637,8.7,10.9,7.3
48,Clinton East,114,Greenwich Village South,3.819,4.405,4.365,10.5,13.1,8.7
48,Clinton East,116,Hamilton Heights,7.993,10.701,10.632,25.5,31.9,21.3
48,Clinton East,120,Highbridge Park,10.641,14.441,14.352,34.4,43.1,28.7
48,Clinton East,125,Hudson Sq,4.262,5.491,5.453,13.1,16.4,10.9
48,Clinton East,127,Inwood,12.975,17.52,17.408,41.8,52.2,34.8
48,Clinton East,128,Inwood Hill Park,13.419,17.789,17.667,42.4,53.0,35.3
48,Clinton East,137,Kips Bay,2.672,3.556,3.563,8.6,10.7,7.1
48,Clinton East,140,Lenox Hill East,2.986,3.343,3.352,8.0,10.1,6.7
48,Clinton East,141,Lenox Hill West,2.603,3.089,3.095,7.4,9.3,6.2
48,Clinton East,142,Lincoln Square East,1.446,1.97,1.958,4.7,5.9,3.9
48,Clinton East,143,Lincoln Square West,1.534,1.709,1.692,4.1,5.1,3.4
48,Clinton East,144,Little Italy/NoLiTa,4.632,5.193,5.143,12.3,15.4,10.3
48,Clinton East,148,Lower East Side,4.811,4.897,4.843,11.6,14.5,9.7
48,Clinton East,151,Manhattan Valley,4.367,5.806,5.768,13.8,17.3,11.5
48,Clinton East,152,Manhattanville,6.896,9.25,9.191,22.1,27.6,18.4
48,Clinton East,153,Marble Hill,14.297,19.377,19.254,46.2,57.8,38.5
48,Clinton East,158,Meatpacking/West Village West,3.428,4.648,4.621,11.1,13.9,9.2
48,Clinton East,161,Midtown Center,1.128,1.501,1.488,3.6,4.5,3.0
48,Clinton East,162,Midtown East,1.601,2.104,2.084,5.0,6.3,4.2
48,Clinton East,163,Midtown North,1.064,1.284,1.286,3.1,3.9,2.6
48,Clinton East,164,Midtown South,1.57,1.917,1.927,4.6,5.8,3.9
48,Clinton East,166,Morningside Heights,5.753,7.627,7.576,18.2,22.7,15.2
48,Clinton East,170,Murray Hill,1.875,2.575,2.576,6.2,7.7,5.2
48,Clinton East,186,Penn Station/Madison Sq West,1.543,1.747,1.731,4.2,5.2,3.5
48,Clinton East,194,Randalls Island,6.366,8.737,8.725,20.9,26.2,17.4
48,Clinton East,202,Roosevelt Island,3.369,3.43,3.368,8.1,10.1,6.7
48,Clinton East,209,Seaport,6.02,7.078,7.016,16.8,21.0,14.0
48,Clinton East,211,SoHo,4.373,5.252,5.209,12.5,15.6,10.4
48,Clinton East,224,Stuy Town/Peter Cooper Village,3.56,4.504,4.523,10.9,13.6,9.0
48,Clinton East,229,Sutton Place/Turtle Bay North,2.174,2.713,2.681,6.4,8.0,5.4
48,Clinton East,230,Times Sq/Theatre District,0.548,0.75,0.745,1.8,2.2,1.5
48,Clinton East,231,TriBeCa/Civic Center,5.169,6.47,6.421,15.4,19.3,12.8
48,Clinton East,232,Two Bridges/Seward Park,5.308,5.854,5.905,14.2,17.7,11.8
48,Clinton East,233,UN/Turtle Bay South,2.136,3.019,3.004,7.2,9.0,6.0
48,Clinton East,234,Union Sq,2.434,2.485,2.457,5.9,7.4,4.9
48,Clinton East,236,Upper East Side North,3.429,4.809,4.798,11.5,14.4,9.6
48,Clinton East,237,Upper East Side South,2.163,2.764,2.765,6.6,8.3,5.5
48,Clinton East,238,Upper West Side North,3.565,4.697,4.665,11.2,14.0,9.3
48,Clinton East,239,Upper West Side South,2.59,3.363,3.339,8.0,10.0,6.7
48,Clinton East,243,Washington Heights North,11.58,15.375,15.271,36.6,45.8,30.5
48,Clinton East,244,Washington Heights South,9.725,12.937,12.851,30.8,38.6,25.7
48,Clinton East,246,West Chelsea/Hudson Yards,1.555,2.197,2.191,5.3,6.6,4.4
48,Clinton East,249,West Village,3.265,4.18,4.15,10.0,12.4,8.3
48,Clinton East,261,World Trade Center,6.215,7.866,7.808,18.7,23.4,15.6
48,Clinton East,262,Yorkville East,3.961,5.202,5.201,12.5,15.6,10.4
48,Clinton East,263,Yorkville West,3.757,5.134,5.127,12.3,15.4,10.3
50,Clinton West,4,Alphabet City,4.961,6.26,6.287,15.1,18.9,12.6
50,Clinton West,12,Battery Park,7.237,8.762,8.691,20.9,26.1,17.4
50,Clinton West,13,Battery Park City,6.273,7.796,7.737,18.6,23.2,15.5
50,Clinton West,24,Bloomingdale,4.692,6.487,6.452,15.5,19.4,12.9
50,Clinton West,41,Central Harlem,5.621,7.955,7.922,19.0,23.8,15.8
50,Clinton West,42,Central Harlem North,7.377,10.395,10.347,24.8,31.0,20.7
50,Clinton West,43,Central Park,3.08,4.317,4.307,10.3,12.9,8.6
50,Clinton West,45,Chinatown,5.977,6.226,6.159,14.8,18.5,12.3
50,Clinton West,48,Clinton East,0.629,0.892,0.889,2.1,2.7,1.8
50,Clinton West,50,Clinton West,0.0,0.0,0.0,0.0,0.0,0.0
50,Clinton West,68,East Chelsea,2.019,2.383,2.363,5.7,7.1,4.7
50,Clinton West,74,East Harlem North,6.232,8.79,8.766,21.0,26.3,17.5
50,Clinton West,75,East Harlem South,4.935,6.837,6.824,16.4,20.5,13.6
50,Clinton West,79,East Village,4.358,5.068,5.104,12.2,15.3,10.2
50,Clinton West,87,Financial District North,6.682,7.647,7.578,18.2,22.7,15.2
50,Clinton West,88,Financial District South,7.118,8.372,8.3,19.9,24.9,16.6
50,Clinton West,90,Flatiron,2.665,2.816,2.786,6.7,8.4,5.6
50,Clinton West,100,Garment District,1.511,1.952,1.959,4.7,5.9,3.9
50,Clinton West,103,Governor's Island/Ellis Island/Liberty Island,9.481,12.741,12.666,30.4,38.0,25.3
50,Clinton West,107,Gramercy,3.398,4.207,4.228,10.1,12.7,8.5
50,Clinton West,113,Greenwich Village North,3.738,3.807,3.848,9.2,11.5,7.7
50,Clinton West,114,Greenwich Village South,4.213,4.397,4.35,10.4,13.1,8.7
50,Clinton West,116,Hamilton Heights,7.812,10.708,10.646,25.6,31.9,21.3
50,Clinton West,120,Highbridge Park,10.479,14.449,14.366,34.5,43.1,28.7
50,Clinton West,125,Hudson Sq,4.557,5.484,5.439,13.1,16.3,10.9
50,Clinton West,127,Inwood,12.8,17.527,17.422,41.8,52.3,34.8
50,Clinton West,128,Inwood Hill Park,13.213,17.797,17.681,42.4,53.0,35.4
