origen_id,4,12,13,24,41,42,43,45,48,50,68,74,75,79,87,88,90,100,103,107,113,114,116,120,125,127,128,137,140,141,142,143,144,148,151,152,153,158,161,162,163,164,166,170,186,194,202,209,211,224,229,230,231,232,233,234,236,237,238,239,243,244,246,249,261,262,263
224,0.927,6.517,5.552,8.732,10.2,12.64,6.562,3.981,4.504,5.396,3.826,11.034,9.081,1.26,5.403,6.127,2.893,3.444,10.496,1.189,1.589,2.153,12.953,16.693,3.239,19.772,20.041,0.965,5.595,5.341,5.061,5.839,2.941,2.645,8.058,11.502,21.629,3.11,3.003,3.121,3.701,2.587,9.879,1.929,3.197,10.989,5.604,4.826,3.0,0.0,3.738,3.754,4.218,2.443,2.532,2.123,7.061,5.016,6.949,5.961,17.627,15.189,4.716,2.539,5.614,7.454,7.386
229,4.665,10.255,9.29,5.05,6.462,8.902,2.893,7.719,2.713,3.605,3.877,7.296,5.343,4.998,9.141,9.866,4.309,2.366,14.235,3.816,5.159,5.891,9.215,12.955,6.978,16.034,16.303,2.773,1.856,1.603,3.269,4.048,6.679,6.384,4.834,7.764,17.891,6.134,1.211,0.617,1.91,2.606,6.14,2.132,3.234,7.251,1.865,8.564,6.739,3.738,0.0,1.962,7.957,6.181,1.207,3.971,3.323,1.361,4.554,4.169,13.889,11.451,3.683,5.666,9.352,3.716,3.648
230,4.618,8.979,8.014,6.27,7.738,10.178,4.1,6.443,0.75,1.642,2.601,8.572,6.619,3.722,7.864,8.589,3.033,1.09,12.958,2.565,3.883,4.615,10.491,14.232,5.701,17.31,17.58,2.806,3.133,2.879,1.76,2.086,5.402,5.107,5.596,9.041,19.167,4.858,0.751,1.354,1.074,1.33,7.417,1.825,1.957,8.527,3.142,7.287,5.462,3.754,1.962,0.0,6.68,5.104,2.268,2.695,4.599,2.554,4.487,3.153,15.165,12.728,2.407,4.389,8.076,4.992,4.924
231,3.291,2.299,1.333,12.95,14.418,16.858,10.78,1.417,6.47,6.463,4.079,15.252,13.299,2.958,1.25,1.909,3.647,5.59,6.278,4.14,2.797,2.065,17.171,20.912,0.979,23.99,24.26,5.184,9.813,9.559,8.44,8.179,1.278,1.573,12.276,15.721,25.847,2.01,7.034,7.339,7.754,5.35,14.097,5.825,4.723,15.207,9.822,1.324,1.218,4.218,7.957,6.68,0.0,2.45,6.75,3.986,11.279,9.234,11.167,9.833,21.845,19.408,4.273,2.291,1.396,11.672,11.604
232,1.516,4.074,3.109,11.175,12.643,15.083,9.005,1.538,5.854,6.746,5.176,13.477,11.524,1.678,2.96,3.684,4.243,4.794,8.053,2.54,2.94,2.731,15.396,19.136,3.362,22.215,22.484,3.408,8.038,7.784,6.665,7.19,1.864,1.136,10.501,13.946,24.072,4.46,5.259,5.564,5.979,3.938,12.322,4.05,4.548,13.432,8.047,2.383,2.59,2.443,6.181,5.104,2.45,0.0,4.975,3.474,9.504,7.459,9.392,8.058,20.07,17.633,6.066,3.89,3.171,9.897,9.829
233,3.459,9.049,8.083,6.2,7.668,10.108,4.03,6.513,3.019,3.911,2.67,8.503,6.55,3.792,7.934,8.659,3.102,1.959,13.028,2.61,3.952,4.684,10.421,14.162,5.771,17.24,17.51,1.566,3.063,2.809,3.575,4.354,5.472,5.177,5.527,8.971,19.097,4.928,1.517,0.915,2.216,1.399,7.347,0.925,2.027,8.458,3.072,7.357,5.532,2.532,1.207,2.268,6.75,4.975,0.0,2.764,4.53,2.485,4.86,4.475,15.095,12.658,3.231,4.459,8.145,4.922,4.854
234,2.988,6.284,5.319,8.964,10.433,12.872,6.794,3.748,2.485,3.273,1.702,11.267,9.314,1.796,5.17,5.895,0.769,1.605,10.264,0.934,1.188,1.92,13.186,16.926,3.007,20.005,20.274,1.198,5.827,5.574,4.455,4.194,2.708,2.413,8.291,11.735,21.862,2.163,3.048,3.354,3.769,1.365,10.111,1.839,1.074,11.222,5.836,4.593,2.768,2.123,3.971,2.695,3.986,3.474,2.764,0.0,7.294,5.249,7.182,5.847,17.86,15.422,2.592,1.695,5.381,7.687,7.619
236,7.988,13.578,12.613,3.11,3.139,5.579,0.953,11.042,4.809,4.817,7.2,3.973,2.02,8.321,12.464,13.189,7.632,5.689,17.557,7.139,8.482,9.214,5.892,9.632,10.301,12.711,12.98,6.096,1.853,1.72,2.839,3.1,10.002,9.706,2.894,4.441,14.568,9.457,4.246,3.94,3.525,5.929,3.625,5.454,6.556,3.928,2.658,11.887,10.062,7.061,3.323,4.599,11.279,9.504,4.53,7.294,0.0,2.045,2.614,2.229,10.566,8.128,7.006,8.989,12.675,1.393,0.696
237,5.943,11.533,10.568,3.716,5.184,7.624,1.546,8.997,2.764,2.771,5.155,6.018,4.065,6.276,10.419,11.143,5.587,3.644,15.512,5.094,6.437,7.169,7.937,11.677,8.255,14.756,15.025,4.051,1.274,0.695,1.908,2.687,7.957,7.661,3.473,6.486,16.613,7.412,2.201,1.895,1.48,3.884,4.862,3.409,4.511,5.973,2.078,9.842,8.016,5.016,1.361,2.554,9.234,7.459,2.485,5.249,2.045,0.0,3.193,2.808,12.611,10.173,4.961,6.944,10.63,2.438,2.37
238,7.876,13.466,12.501,1.783,3.251,5.691,1.661,10.93,4.697,4.704,7.088,4.085,2.508,8.209,12.352,13.076,7.52,5.577,17.445,7.027,8.37,9.102,6.004,9.745,10.188,12.823,13.093,5.983,4.467,3.888,2.727,2.988,9.89,9.594,1.109,4.554,14.68,9.345,4.133,3.946,3.413,5.817,2.93,5.342,6.444,4.197,5.272,11.775,9.949,6.949,4.554,4.487,11.167,9.392,4.86,7.182,2.614,3.193,0.0,1.334,10.678,8.241,6.894,8.877,12.563,4.007,3.31
239,6.825,12.132,11.166,3.117,4.585,7.025,1.276,9.596,3.363,3.37,5.754,5.419,3.466,6.875,11.017,11.742,6.186,4.243,16.111,5.693,7.036,7.768,7.338,11.079,8.854,14.157,14.427,5.013,4.082,3.503,1.393,1.654,8.555,8.26,2.443,5.888,16.014,8.011,2.958,3.561,2.259,4.483,4.264,4.032,5.11,5.374,4.887,10.44,8.615,5.961,4.169,3.153,9.833,8.058,4.475,5.847,2.229,2.808,1.334,0.0,12.012,9.575,5.56,7.542,11.229,3.622,2.925
243,18.554,24.144,23.179,8.895,7.427,4.987,11.065,21.608,15.375,15.382,17.766,6.593,8.546,18.887,23.03,23.754,18.198,16.255,28.123,17.705,19.048,19.78,4.674,1.384,20.866,2.145,2.414,16.662,12.032,12.286,13.405,13.666,20.568,20.272,9.569,6.125,4.002,20.023,14.812,14.506,14.091,16.495,7.749,16.02,17.122,8.038,12.023,22.453,20.627,17.627,13.889,15.165,21.845,20.07,15.095,17.86,10.566,12.611,10.678,12.012,0.0,2.438,17.572,19.555,23.241,10.173,10.241
244,16.117,21.707,20.741,6.458,4.99,2.656,8.628,19.171,12.937,12.945,15.328,4.844,6.108,16.45,20.592,21.317,15.76,13.818,25.686,15.268,16.61,17.342,2.237,1.504,18.429,4.582,4.852,14.224,9.595,9.848,10.968,11.228,18.13,17.835,7.131,3.687,6.439,17.585,12.374,12.069,11.653,14.057,5.311,13.583,14.685,7.057,9.586,20.015,18.19,15.189,11.451,12.728,19.408,17.633,12.658,15.422,8.128,10.173,8.241,9.575,2.438,0.0,15.135,17.117,20.803,7.736,7.804
246,5.58,6.572,5.607,8.677,10.145,12.585,6.507,5.033,2.197,2.19,0.89,10.979,9.026,4.388,5.457,6.182,1.823,1.317,10.551,3.527,3.126,3.335,12.898,16.639,3.294,19.717,19.987,3.768,5.54,5.286,4.167,3.906,4.202,4.93,8.003,11.448,21.574,2.451,2.761,3.066,3.481,2.129,9.824,2.787,1.518,10.934,5.549,4.94,3.476,4.716,3.683,2.407,4.273,6.066,3.231,2.592,7.006,4.961,6.894,5.56,17.572,15.135,0.0,2.176,5.669,7.399,7.331
249,3.404,4.589,3.624,10.659,12.128,14.567,8.489,2.856,4.18,4.172,1.789,12.962,11.009,2.212,3.475,4.2,1.357,3.299,8.569,1.849,0.95,1.159,14.88,18.621,1.312,21.7,21.969,2.893,7.522,7.269,6.149,5.889,2.026,2.754,9.986,13.43,23.557,0.57,4.743,5.049,5.464,3.06,11.806,3.534,2.432,12.917,7.531,2.898,1.3,2.539,5.666,4.389,2.291,3.89,4.459,1.695,8.989,6.944,8.877,7.542,19.555,17.117,2.176,0.0,3.686,9.382,9.314
261,4.687,0.903,0.582,14.345,15.814,18.254,12.176,1.633,7.866,7.858,5.475,16.648,14.695,4.354,0.728,0.77,5.043,6.986,4.883,5.536,4.193,3.461,18.567,22.307,2.374,25.386,25.655,6.579,11.208,10.955,9.836,9.575,2.673,2.968,13.672,17.116,27.243,3.218,8.429,8.735,9.15,6.746,15.492,7.221,6.119,16.603,11.217,0.803,2.613,5.614,9.352,8.076,1.396,3.171,8.145,5.381,12.675,10.63,12.563,11.229,23.241,20.803,5.669,3.686,0.0,13.068,13.0
262,8.381,13.971,13.006,4.503,3.559,5.186,2.345,11.435,5.202,5.209,7.593,3.58,1.627,8.714,12.857,13.581,8.025,6.082,17.95,7.532,8.875,9.607,5.841,9.24,10.693,12.318,12.587,6.488,1.859,2.113,3.232,3.5,10.395,10.099,4.286,5.285,14.175,9.85,4.638,4.333,3.918,6.322,5.018,5.847,6.949,3.535,1.85,12.28,10.454,7.454,3.716,4.992,11.672,9.897,4.922,7.687,1.393,2.438,4.007,3.622,10.173,7.736,7.399,9.382,13.068,0.0,0.697
263,8.313,13.903,12.938,3.806,2.862,5.254,1.648,11.367,5.134,5.141,7.525,3.648,1.695,8.646,12.789,13.513,7.957,6.014,17.882,7.464,8.807,9.539,5.567,9.307,10.625,12.386,12.655,6.42,1.791,2.045,3.164,3.425,10.327,10.031,3.589,4.588,14.243,9.782,4.57,4.265,3.85,6.254,4.321,5.779,6.881,3.603,1.962,12.212,10.386,7.386,3.648,4.924,11.604,9.829,4.854,7.619,0.696,2.37,3.31,2.925,10.241,7.804,7.331,9.314,13.0,0.697,0.0
