origen_id,4,12,13,24,41,42,43,45,48,50,68,74,75,79,87,88,90,100,103,107,113,114,116,120,125,127,128,137,140,141,142,143,144,148,151,152,153,158,161,162,163,164,166,170,186,194,202,209,211,224,229,230,231,232,233,234,236,237,238,239,243,244,246,249,261,262,263
141,6.219,11.8,10.846,4.421,4.813,7.238,2.238,9.268,3.095,3.109,5.472,5.657,3.715,6.561,10.687,11.409,5.895,3.963,15.775,5.39,6.732,7.46,7.537,11.257,8.548,14.313,14.572,4.348,0.573,0.0,2.577,3.349,8.238,7.937,4.195,6.097,16.159,7.716,2.521,2.212,1.809,4.195,4.952,3.717,4.825,5.63,1.375,10.111,8.303,5.302,1.592,2.88,9.516,7.726,2.792,5.552,1.704,0.688,3.899,3.495,12.176,9.756,5.286,7.245,10.903,2.106,2.033
142,5.982,10.663,9.71,4.479,5.949,8.374,2.334,8.132,1.958,1.973,4.336,6.793,4.852,5.425,9.55,10.272,4.759,2.827,14.639,4.254,5.595,6.323,8.673,12.393,7.411,15.449,15.709,4.148,3.15,2.577,0.0,0.772,7.102,6.801,3.81,7.233,17.296,6.579,2.072,2.668,1.365,3.059,5.617,3.161,3.689,6.766,3.952,8.975,7.167,5.107,3.265,1.743,8.38,6.59,3.589,4.416,2.84,1.89,2.707,1.381,13.312,10.893,4.15,6.108,9.767,3.243,3.169
143,6.754,10.397,9.444,4.745,6.215,8.64,2.6,7.866,1.692,1.707,4.07,7.059,5.118,5.571,9.284,10.006,4.493,2.561,14.373,4.695,5.329,6.057,8.939,12.659,7.145,15.715,15.975,4.92,3.922,3.349,0.772,0.0,6.835,6.535,4.076,7.499,17.562,6.313,2.844,3.44,2.137,3.283,5.883,3.933,3.423,7.032,4.724,8.709,6.901,5.879,4.037,2.101,8.114,7.261,4.361,4.149,3.106,2.661,2.973,1.647,13.578,11.159,3.884,5.842,9.501,3.509,3.435
144,2.019,3.562,2.608,11.581,13.051,15.476,9.436,1.03,5.143,5.129,3.342,13.894,11.953,1.677,2.449,3.171,2.406,4.274,7.538,2.848,1.506,0.875,15.775,19.495,1.489,22.551,22.81,3.89,8.495,8.238,7.102,6.835,0.0,0.722,10.911,14.335,24.397,2.596,5.717,6.026,6.429,4.043,12.719,4.521,3.412,13.868,8.511,1.873,0.722,2.935,6.646,5.358,1.278,1.851,5.446,2.686,9.941,7.908,9.808,8.482,20.414,17.994,4.232,2.034,2.665,10.344,10.271
148,1.718,3.862,2.908,11.28,12.75,15.175,9.135,1.331,4.843,5.665,4.064,13.594,11.653,1.376,2.749,3.471,3.128,3.974,7.838,2.547,1.816,1.597,15.474,19.194,2.211,22.25,22.51,3.589,8.195,7.937,6.801,6.535,0.722,0.0,10.611,14.034,24.097,3.317,5.416,5.725,6.129,3.742,12.419,4.22,3.448,13.568,8.211,2.173,1.444,2.635,6.346,5.058,1.579,1.129,5.146,2.386,9.641,7.608,9.508,8.182,20.113,17.694,4.954,2.756,2.966,10.044,9.97
151,8.893,14.473,13.519,0.669,2.139,4.564,1.957,11.942,5.768,5.783,8.145,2.983,2.762,9.235,13.36,14.082,8.569,6.637,18.449,8.064,9.405,10.133,4.863,8.583,11.221,11.639,11.899,7.022,4.768,4.195,3.81,4.076,10.911,10.611,0.0,3.423,13.486,10.389,5.195,4.886,4.482,6.869,1.808,6.391,7.499,4.414,5.57,12.784,10.977,7.976,4.883,5.553,12.19,10.4,5.465,8.225,2.899,3.507,1.103,2.429,9.502,7.083,7.96,9.918,13.577,4.28,3.587
152,12.316,17.896,16.943,2.754,1.74,1.141,4.899,15.365,9.191,9.206,11.569,3.258,3.811,12.658,16.783,17.505,11.992,10.06,21.872,11.487,12.828,13.556,1.44,5.16,14.644,8.216,8.476,10.445,5.839,6.097,7.233,7.499,14.335,14.034,3.423,0.0,10.063,13.812,8.618,8.309,7.905,10.292,1.616,9.814,10.922,5.463,6.619,16.208,14.4,11.399,7.688,8.976,15.613,13.823,8.888,11.648,4.393,6.426,4.526,5.852,6.079,3.66,11.383,13.341,17.0,5.329,4.636
153,22.379,27.959,27.005,12.817,11.346,8.921,14.961,25.428,19.254,19.268,21.631,10.503,12.444,22.721,26.846,27.568,22.054,20.123,31.935,21.55,22.891,23.619,8.623,4.902,24.707,1.846,1.587,20.507,15.902,16.159,17.296,17.562,24.397,24.097,13.486,10.063,0.0,23.875,18.68,18.371,17.968,20.355,11.678,19.876,20.985,10.529,15.886,26.27,24.463,21.462,17.751,19.039,25.675,23.886,18.951,21.711,14.456,16.489,14.589,15.915,3.983,6.403,21.445,23.404,27.062,14.053,14.127
158,3.939,4.084,3.13,11.059,12.529,14.954,8.914,3.439,4.621,4.607,2.244,13.372,11.431,2.756,3.293,3.693,1.821,3.752,8.06,2.326,1.501,1.72,15.253,18.973,1.107,22.029,22.288,3.368,7.973,7.716,6.579,6.313,2.596,3.317,10.389,13.812,23.875,0.0,5.195,5.504,5.907,3.521,12.197,3.999,2.89,13.346,7.989,3.359,1.873,3.064,6.124,4.836,2.03,4.447,4.924,2.164,9.419,7.386,9.286,7.96,19.892,17.472,2.43,0.562,3.187,9.822,9.749
161,3.91,9.279,8.325,5.864,7.334,9.759,3.719,6.747,1.488,2.377,2.951,8.178,6.236,4.04,8.166,8.888,3.374,1.442,13.254,2.869,4.211,4.938,10.058,13.778,6.027,16.834,17.093,2.076,2.779,2.521,2.072,2.844,5.717,5.416,5.195,8.618,18.68,5.195,0.0,0.596,0.713,1.674,7.002,1.196,2.304,8.151,2.794,7.59,5.782,3.035,1.193,0.743,6.995,5.205,1.517,3.031,4.225,2.192,4.092,2.99,14.697,12.277,2.765,4.723,8.382,4.627,4.554
162,4.007,9.588,8.634,5.555,7.025,9.45,3.41,7.056,2.084,2.973,3.26,7.869,5.927,4.349,8.475,9.197,3.683,1.751,13.564,3.178,4.52,5.248,9.749,13.469,6.336,16.525,16.784,2.136,2.469,2.212,2.668,3.44,6.026,5.725,4.886,8.309,18.371,5.504,0.596,0.0,1.303,1.983,6.693,1.505,2.614,7.842,2.485,7.899,6.091,3.09,0.62,1.339,7.304,5.514,0.92,3.34,3.915,1.882,3.99,3.586,14.388,11.968,3.074,5.033,8.691,4.318,4.245
163,4.617,9.991,9.037,5.151,6.622,9.047,3.007,7.46,1.286,1.669,3.663,7.465,5.524,4.753,8.878,9.6,4.086,2.155,13.967,3.582,4.923,5.651,9.345,13.066,6.739,16.122,16.381,2.783,2.066,1.809,1.365,2.137,6.429,6.129,4.482,7.905,17.968,5.907,0.713,1.303,0.0,2.387,6.29,1.908,3.017,7.439,2.587,8.302,6.495,3.742,1.9,1.071,7.708,5.918,2.224,3.743,3.512,1.479,3.379,2.283,13.985,11.565,3.477,5.436,9.094,3.915,3.841
164,3.471,7.605,6.651,7.538,9.008,11.433,5.393,5.073,1.927,2.816,1.277,9.852,7.91,2.366,6.491,7.213,1.7,0.857,11.58,1.412,2.536,3.264,11.732,15.452,4.352,18.508,18.768,1.636,4.453,4.195,3.059,3.283,4.043,3.742,6.869,10.292,20.355,3.521,1.674,1.983,2.387,0.0,8.676,0.649,0.63,9.825,4.468,5.916,4.108,2.596,2.604,1.316,5.321,3.978,1.404,1.357,5.899,3.866,5.766,4.44,16.371,13.952,2.105,3.049,6.708,6.301,6.228
166,10.7,16.281,15.327,1.138,1.448,2.757,3.283,13.749,7.576,7.59,9.953,2.966,3.519,11.042,15.168,15.89,10.376,8.445,20.257,9.871,11.213,11.941,3.056,6.776,13.029,9.832,10.091,8.829,5.525,4.952,5.617,5.883,12.719,12.419,1.808,1.616,11.678,12.197,7.002,6.693,6.29,8.676,0.0,8.198,9.307,5.171,6.327,14.592,12.784,9.784,6.073,7.361,13.997,12.208,7.273,10.033,3.656,4.811,2.911,4.237,7.695,5.275,9.767,11.726,15.384,5.037,4.344
