tipo_dia_fino,PUlocationID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
MAR_JUE,231.0,1.0,1.25,1.125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0526315789473684,1.1875,1.2,1.15,1.05,1.2272727272727273,1.1071428571428572,1.7380952380952381,1.2857142857142858,1.5,1.3793103448275863,1.7142857142857142,1.2162162162162162,1.2894736842105263,1.2580645161290323,1.368421052631579,1.4516129032258065,1.457142857142857,1.542857142857143,1.6,1.4102564102564104,1.5806451612903225,1.4444444444444444,1.457142857142857,1.6111111111111112,1.5263157894736843,1.4722222222222223,1.6578947368421053,1.6363636363636365,1.6904761904761905,1.7037037037037037,1.4375,1.4375,1.6216216216216217,1.3666666666666667,1.4285714285714286,1.2962962962962963,1.1851851851851851,1.3461538461538463,1.358974358974359,1.3478260869565217,1.4166666666666667,1.52,1.5,1.4444444444444444,1.7575757575757576,1.7027027027027026,1.511111111111111,1.3488372093023255,1.5714285714285714,1.675,1.75,1.4864864864864864,1.5945945945945945,1.4054054054054055,1.5,1.4545454545454546,1.368421052631579,1.4594594594594594,1.4,1.542857142857143,1.606060606060606,1.525,1.5416666666666667,1.6896551724137931,1.3333333333333333,1.5217391304347827,1.3846153846153846,1.2272727272727273,1.4,1.3571428571428572,1.1538461538461537,1.0,1.0,1.0
MAR_JUE,232.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.1666666666666667,1.1538461538461537,1.1818181818181819,1.0,1.0,1.4,1.1428571428571428,1.1904761904761905,1.0,1.105263157894737,1.1111111111111112,1.605263157894737,1.5714285714285714,1.6956521739130435,1.4193548387096775,1.813953488372093,1.6,1.9761904761904763,1.627906976744186,1.7857142857142858,1.542857142857143,1.7428571428571429,1.575,1.9361702127659575,1.6216216216216217,1.5348837209302326,1.36,1.5588235294117647,1.7352941176470589,1.4857142857142858,1.24,1.606060606060606,1.2647058823529411,1.5862068965517242,1.3571428571428572,1.6666666666666667,1.4333333333333333,1.6428571428571428,1.625,1.3157894736842106,1.2272727272727273,1.2857142857142858,1.125,1.2727272727272727,1.1428571428571428,1.3636363636363635,1.1818181818181819,1.2777777777777777,1.2105263157894737,1.2,1.1,1.2,1.0,1.0526315789473684,1.2105263157894737,1.0588235294117647,1.1578947368421053,1.0666666666666667,1.2666666666666666,1.3076923076923077,1.0714285714285714,1.1666666666666667,1.0769230769230769,1.0666666666666667,1.0,1.1666666666666667,1.0,1.0666666666666667,1.0666666666666667,1.125,1.0,1.0,1.0,1.0,1.0,1.125,1.0,1.1111111111111112,1.0
MAR_JUE,233.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0454545454545454,1.3571428571428572,1.1875,1.2727272727272727,1.4230769230769231,1.6341463414634145,1.3461538461538463,1.4722222222222223,1.34375,1.4545454545454546,1.6451612903225807,1.3333333333333333,1.56,1.28,1.3636363636363635,1.3846153846153846,1.1333333333333333,1.3333333333333333,1.3461538461538463,1.5357142857142858,1.4375,1.3333333333333333,1.25,1.3333333333333333,1.2,1.2272727272727273,1.2352941176470589,1.3846153846153846,1.15,1.25,1.4666666666666666,1.3076923076923077,1.0526315789473684,1.1176470588235294,1.0,1.2777777777777777,1.105263157894737,1.1904761904761905,1.15,1.2173913043478262,1.2105263157894737,1.3636363636363635,1.1153846153846154,1.1851851851851851,1.2380952380952381,1.4444444444444444,1.1851851851851851,1.2222222222222223,1.4210526315789473,1.3703703703703705,1.3333333333333333,1.1428571428571428,1.1363636363636365,1.2,1.3793103448275863,1.3529411764705883,1.1578947368421053,1.1764705882352942,1.105263157894737,1.2,1.0625,1.0769230769230769,1.2142857142857142,1.0,1.1428571428571428,1.0,1.2857142857142858,1.0,1.0,1.0,1.0
MAR_JUE,234.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.3333333333333333,1.1111111111111112,1.0,1.0,1.1333333333333333,1.1176470588235294,1.0,1.2,1.3125,1.15,1.3333333333333333,1.1428571428571428,1.1,1.25,1.1904761904761905,1.2666666666666666,1.0,1.2916666666666667,1.2083333333333333,1.25,1.2105263157894737,1.24,1.2272727272727273,1.3043478260869565,1.3333333333333333,1.4782608695652173,1.2222222222222223,1.375,1.5,1.25,1.4444444444444444,1.1818181818181819,1.1363636363636365,1.1481481481481481,1.3,1.28,1.0555555555555556,1.1666666666666667,1.48,1.380952380952381,1.1666666666666667,1.2857142857142858,1.2592592592592593,1.4814814814814814,1.1785714285714286,1.5384615384615385,1.5161290322580645,1.4230769230769231,1.606060606060606,1.1481481481481481,1.4705882352941178,1.3793103448275863,1.375,1.4545454545454546,1.3703703703703705,1.3548387096774193,1.3571428571428572,1.35,1.303030303030303,1.71875,1.5135135135135136,1.5,1.24,1.5714285714285714,1.5769230769230769,1.5909090909090908,1.4,1.4,1.105263157894737,1.4375,1.3333333333333333,1.1875,1.0
MAR_JUE,236.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1.0,1.0,1.0,1.0,1.2727272727272727,1.2285714285714286,1.2666666666666666,1.05,1.3125,1.5238095238095237,1.24,1.12,1.36,1.3611111111111112,1.358974358974359,1.3571428571428572,1.3428571428571427,1.40625,1.2142857142857142,1.3461538461538463,1.25,1.3461538461538463,1.1363636363636365,1.3529411764705883,1.4848484848484849,1.5238095238095237,1.206896551724138,1.5,1.1944444444444444,1.21875,1.6666666666666667,1.5517241379310345,1.4838709677419355,1.3478260869565217,1.2727272727272727,1.4230769230769231,1.2173913043478262,1.2424242424242424,1.2380952380952381,1.44,1.32,1.1851851851851851,1.1851851851851851,1.411764705882353,1.4,1.2380952380952381,1.4375,1.4,1.3043478260869565,1.4444444444444444,1.3428571428571427,1.5405405405405406,1.4864864864864864,1.5405405405405406,1.2857142857142858,1.25,1.3846153846153846,1.3214285714285714,1.3181818181818181,1.25,1.3181818181818181,1.391304347826087,1.3636363636363635,1.2,1.35,1.125,1.25,1.2941176470588236,1.25,1.0833333333333333,1.6,1.0,1.5,1.0,1.0,1.0,1.0
MAR_JUE,237.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0555555555555556,1.0,1.0,1.0,1.1666666666666667,1.1,1.0,1.0666666666666667,1.2222222222222223,1.105263157894737,1.2777777777777777,1.24,1.4642857142857142,1.35,1.5,1.3125,1.375,1.4,1.44,1.3214285714285714,1.2666666666666666,1.105263157894737,1.3529411764705883,1.2173913043478262,1.3103448275862069,1.1304347826086956,1.44,1.4,1.3870967741935485,1.1923076923076923,1.5517241379310345,1.542857142857143,1.3214285714285714,1.3043478260869565,1.3461538461538463,1.2222222222222223,1.1818181818181819,1.35,1.1153846153846154,1.4444444444444444,1.4230769230769231,1.3870967741935485,1.4137931034482758,1.40625,1.25,1.2413793103448276,1.5517241379310345,1.46875,1.368421052631579,1.4482758620689655,1.696969696969697,1.5151515151515151,1.6666666666666667,1.28125,1.8064516129032258,1.3714285714285714,1.5,1.4516129032258065,1.393939393939394,1.3478260869565217,1.1904761904761905,1.1290322580645162,1.44,1.4482758620689655,1.3636363636363635,1.380952380952381,1.4545454545454546,1.35,1.2222222222222223,1.25,1.1666666666666667,1.105263157894737,1.25,1.3571428571428572,1.1538461538461537,1.0,1.0,1.1666666666666667
MAR_JUE,238.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.2,1.0,1.0,1.375,1.25,1.15,1.1818181818181819,1.2352941176470589,1.0526315789473684,1.25,1.4137931034482758,1.4166666666666667,1.3571428571428572,1.5925925925925926,1.3870967741935485,1.6071428571428572,1.3793103448275863,1.34375,1.393939393939394,1.3157894736842106,1.1428571428571428,1.3214285714285714,1.2857142857142858,1.32,1.2352941176470589,1.375,1.1071428571428572,1.1923076923076923,1.3448275862068966,1.1153846153846154,1.3157894736842106,1.2307692307692308,1.1764705882352942,1.3076923076923077,1.24,1.2083333333333333,1.3333333333333333,1.2105263157894737,1.0714285714285714,1.0769230769230769,1.0526315789473684,1.1666666666666667,1.0625,1.1176470588235294,1.2307692307692308,1.368421052631579,1.2173913043478262,1.1666666666666667,1.2380952380952381,1.375,1.1875,1.0,1.263157894736842,1.0555555555555556,1.1538461538461537,1.2352941176470589,1.1666666666666667,1.0,1.3333333333333333,1.1666666666666667,1.0769230769230769,1.0,1.1428571428571428,1.1666666666666667,1.0,1.0666666666666667,1.3,1.0833333333333333,1.0,1.0,1.0,1.0,1.5,1.0
MAR_JUE,239.0,1.25,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.1666666666666667,1.0,1.0,1.0,1.0,1.2857142857142858,1.125,1.0,1.0769230769230769,1.2,1.2,1.0,1.0869565217391304,1.3333333333333333,1.2857142857142858,1.3636363636363635,1.5806451612903225,1.4,1.53125,1.3478260869565217,1.2307692307692308,1.4166666666666667,1.15,1.3043478260869565,1.3478260869565217,1.105263157894737,1.1666666666666667,1.4545454545454546,1.1851851851851851,1.0833333333333333,1.25,1.125,1.0,1.2,1.0,1.1818181818181819,1.3,1.0526315789473684,1.3157894736842106,1.2,1.1764705882352942,1.1176470588235294,1.4285714285714286,1.1428571428571428,1.0555555555555556,1.0833333333333333,1.2352941176470589,1.1666666666666667,1.1071428571428572,1.2222222222222223,1.2272727272727273,1.3157894736842106,1.2105263157894737,1.0,1.1111111111111112,1.2105263157894737,1.2105263157894737,1.0666666666666667,1.2083333333333333,1.1666666666666667,1.0666666666666667,1.0,1.0909090909090908,1.1,1.1818181818181819,1.2,1.4545454545454546,1.2142857142857142,1.1363636363636365,1.0909090909090908,1.4285714285714286,1.25,1.0,1.0,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.0
MAR_JUE,243.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0833333333333333,1.1666666666666667,1.2,1.375,1.3333333333333333,1.1111111111111112,1.0,1.2352941176470589,1.1818181818181819,1.1666666666666667,1.1176470588235294,1.3043478260869565,1.1363636363636365,1.1875,1.1666666666666667,1.4090909090909092,1.0714285714285714,1.2941176470588236,1.0,1.1428571428571428,1.125,1.1818181818181819,1.2142857142857142,1.105263157894737,1.2142857142857142,1.2307692307692308,1.2727272727272727,1.3846153846153846,1.2666666666666666,1.1904761904761905,1.0,1.1666666666666667,1.0,1.0,1.0,1.1333333333333333,1.0,1.2142857142857142,1.1666666666666667,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.1111111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2222222222222223,1.0,1.0,1.2857142857142858,1.0,1.2,1.0,1.2,1.0,1.0,1.0,1.2,0.0
MAR_JUE,244.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,1.0,1.0,1.0666666666666667,1.4,1.0869565217391304,1.2142857142857142,1.0,1.32,1.4230769230769231,1.411764705882353,1.1785714285714286,1.2,1.0476190476190477,1.35,1.2592592592592593,1.0909090909090908,1.3235294117647058,1.5,1.4615384615384615,1.3076923076923077,1.3846153846153846,1.206896551724138,1.3703703703703705,1.25,1.2903225806451613,1.3333333333333333,1.2105263157894737,1.3478260869565217,1.52,1.25,1.1379310344827587,1.2380952380952381,1.2857142857142858,1.2,1.35,1.368421052631579,1.263157894736842,1.434782608695652,1.0434782608695652,1.2,1.1666666666666667,1.2307692307692308,1.3571428571428572,1.1176470588235294,1.105263157894737,1.0,1.0,1.0,1.3076923076923077,1.1111111111111112,1.0,1.0,1.0,1.2857142857142858,1.0909090909090908,1.0,1.0,1.1666666666666667,1.0,1.1666666666666667,1.1666666666666667,1.0,1.3333333333333333,1.1111111111111112,1.0,1.3333333333333333,1.1666666666666667,1.0,1.0,1.0,1.0,1.0
MAR_JUE,246.0,1.0,1.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2857142857142858,1.1818181818181819,1.0,1.1304347826086956,1.5,1.15625,1.3888888888888888,1.4516129032258065,1.3214285714285714,1.40625,1.511111111111111,1.5476190476190477,1.6571428571428573,1.5,1.3666666666666667,1.7179487179487178,1.736842105263158,1.553191489361702,1.85,1.5862068965517242,1.6097560975609757,1.5384615384615385,1.606060606060606,1.7714285714285714,1.5,1.9642857142857142,1.3448275862068966,1.4285714285714286,1.5416666666666667,1.411764705882353,1.4,1.3478260869565217,1.5151515151515151,1.2173913043478262,1.3571428571428572,1.2173913043478262,1.40625,1.4074074074074074,1.2272727272727273,1.105263157894737,1.3888888888888888,1.2962962962962963,1.4761904761904763,1.6153846153846154,1.25,1.3703703703703705,1.7714285714285714,1.46875,1.7142857142857142,1.525,1.6216216216216217,1.6129032258064515,1.7272727272727273,1.4761904761904763,1.794871794871795,1.6521739130434783,1.6578947368421053,1.435897435897436,1.5217391304347827,1.3703703703703705,1.4634146341463414,1.6,1.6944444444444444,1.564102564102564,1.675,1.7142857142857142,1.3513513513513513,1.56,1.263157894736842,1.3846153846153846,1.1904761904761905,1.1538461538461537,1.16,1.1333333333333333,1.3333333333333333,1.125
MAR_JUE,249.0,1.2,1.1666666666666667,1.0,1.0,1.25,1.0,1.0,1.0,1.0,1.0,1.2,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.2142857142857142,1.1363636363636365,1.0714285714285714,1.1304347826086956,1.2352941176470589,1.2608695652173914,1.2,1.2105263157894737,1.2,1.5333333333333334,1.25,1.1666666666666667,1.1304347826086956,1.1,1.1666666666666667,1.15,1.2941176470588236,1.1333333333333333,1.2,1.1481481481481481,1.125,1.125,1.2,1.375,1.0769230769230769,1.2,1.1904761904761905,1.15,1.125,1.1111111111111112,1.1875,1.1333333333333333,1.1666666666666667,1.15,1.3333333333333333,1.0909090909090908,1.1818181818181819,1.1428571428571428,1.2,1.6,1.1111111111111112,1.1764705882352942,1.0,1.3846153846153846,1.5,1.25,1.3571428571428572,1.0666666666666667,1.3181818181818181,1.2903225806451613,1.35,1.3846153846153846,1.457142857142857,1.12,1.3055555555555556,1.4736842105263157,1.6818181818181819,1.3103448275862069,1.5714285714285714,1.4482758620689655,1.206896551724138,1.5416666666666667,1.3478260869565217,1.2142857142857142,1.3846153846153846,1.1,1.1,1.0
MAR_JUE,261.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,1.1666666666666667,1.0,1.0,1.2352941176470589,1.1666666666666667,1.2307692307692308,1.0,1.3333333333333333,1.2,1.0666666666666667,1.0,1.1111111111111112,1.0,1.2,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.2352941176470589,1.0666666666666667,1.1428571428571428,1.0,1.0,1.0,1.0,1.1428571428571428,1.1666666666666667,1.1111111111111112,1.1428571428571428,1.1,1.0909090909090908,1.1666666666666667,1.1333333333333333,1.1428571428571428,1.0909090909090908,1.1875,1.3333333333333333,1.1666666666666667,1.3125,1.2105263157894737,1.2666666666666666,1.2307692307692308,1.25,1.105263157894737,1.125,1.0,1.125,1.2142857142857142,1.1875,1.2307692307692308,1.2222222222222223,1.0769230769230769,1.0769230769230769,1.1428571428571428,1.2,1.0,1.0,1.1428571428571428,1.0,1.0,1.0,1.1428571428571428,1.0,1.0,1.0,0.0
MAR_JUE,262.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.5,1.3076923076923077,1.48,1.105263157894737,1.0909090909090908,1.2380952380952381,1.35,1.1538461538461537,1.28,1.3793103448275863,1.5789473684210527,1.4666666666666666,1.4864864864864864,1.3571428571428572,1.2857142857142858,1.28,1.2307692307692308,1.2857142857142858,1.2352941176470589,1.1785714285714286,1.1111111111111112,1.45,1.0833333333333333,1.1724137931034482,1.2,1.21875,1.1333333333333333,1.2307692307692308,1.2142857142857142,1.105263157894737,1.1666666666666667,1.0714285714285714,1.0,1.25,1.0,1.0909090909090908,1.2307692307692308,1.0909090909090908,1.0,1.15,1.3076923076923077,1.736842105263158,1.1111111111111112,1.2941176470588236,1.0769230769230769,1.1111111111111112,1.1428571428571428,1.3333333333333333,1.2857142857142858,1.1176470588235294,1.2352941176470589,1.1428571428571428,1.1,1.1428571428571428,1.0625,1.2,1.4615384615384615,1.2,1.0909090909090908,1.0714285714285714,1.2727272727272727,1.3333333333333333,1.1111111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MAR_JUE,263.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.125,1.0,1.0,1.0,1.0,1.3,1.4,1.32,1.2777777777777777,1.2222222222222223,1.2142857142857142,1.2692307692307692,1.4666666666666666,1.2380952380952381,1.3333333333333333,1.4545454545454546,1.368421052631579,1.2857142857142858,1.2,1.1851851851851851,1.35,1.3888888888888888,1.1764705882352942,1.1904761904761905,1.2272727272727273,1.4444444444444444,1.2,1.2222222222222223,1.2666666666666666,1.2,1.0,1.0,1.3,1.1176470588235294,1.2857142857142858,1.0,1.1875,1.2941176470588236,1.2222222222222223,1.0666666666666667,1.3333333333333333,1.1538461538461537,1.0,1.0526315789473684,1.0833333333333333,1.2380952380952381,1.0476190476190477,1.2142857142857142,1.3125,1.25,1.3,1.0714285714285714,1.263157894736842,1.2,1.2142857142857142,1.2352941176470589,1.15,1.1764705882352942,1.1333333333333333,1.1578947368421053,1.105263157894737,1.0909090909090908,1.3076923076923077,1.2105263157894737,1.0,1.3636363636363635,1.2,1.3333333333333333,1.0769230769230769,1.1111111111111112,1.0,1.0,1.0,1.0,1.0
SABADO,4.0,1.0,1.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.6,1.2,1.0,1.0,1.0,1.4,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1.2,1.0,1.3333333333333333,1.0,1.2,1.0,1.2222222222222223,1.125,1.0,1.5,1.0,1.0,1.0,1.0,1.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4285714285714286,1.25,1.0,1.0,1.1428571428571428,1.0,1.1666666666666667,1.0,1.25,1.0,1.0,1.3333333333333333,1.75,1.0,1.0,1.25,1.5,1.0,1.0,1.0,1.0,1.0,1.0
SABADO,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SABADO,13.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.2,1.0,1.1666666666666667,1.0,1.0,1.0,1.1428571428571428,1.0,1.5,1.0,1.5,1.4,1.2,1.0,1.1666666666666667,1.25,1.0,1.0,1.3333333333333333,1.0,0.0,1.0,1.2,1.0,1.4285714285714286,1.0,1.1111111111111112,1.2,1.5,1.25,1.25,1.0,1.3333333333333333,1.625,1.5,1.0,1.0,1.5714285714285714,1.0,1.5,1.125,1.25,1.0,1.0,1.2,1.0,1.5,1.6666666666666667,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0
SABADO,24.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.2,1.5,1.0,1.6666666666666667,1.0,1.0,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.25,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.3333333333333333,1.0,1.0,1.0,1.0,1.3333333333333333,1.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.3333333333333333,1.0
SABADO,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1428571428571428,1.0,1.0,0.0,1.4,1.25,1.25,1.4285714285714286,1.6666666666666667,1.2857142857142858,1.2857142857142858,1.0,1.0,1.25,1.25,1.0,1.0,1.2222222222222223,1.4285714285714286,1.4285714285714286,1.6666666666666667,1.8333333333333333,1.25,1.25,1.1428571428571428,1.0,1.1111111111111112,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,1.3333333333333333,1.25,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.1666666666666667,1.125,1.1666666666666667,1.3333333333333333,1.2,1.0,1.0,1.1666666666666667,1.0,1.0,1.2,1.0,1.6666666666666667,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.25,1.0,1.0,1.0,1.0
SABADO,42.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.0,1.4,1.8,1.125,1.375,1.4545454545454546,1.2857142857142858,1.9090909090909092,1.7,1.4166666666666667,1.9,1.7692307692307692,1.3333333333333333,1.0909090909090908,1.7,1.6666666666666667,1.2727272727272727,1.2222222222222223,1.6363636363636365,1.2857142857142858,1.2222222222222223,1.3636363636363635,1.4444444444444444,1.625,1.4,1.4285714285714286,1.4285714285714286,1.3333333333333333,1.2222222222222223,1.6,1.1428571428571428,1.8,1.1666666666666667,1.0,1.4444444444444444,1.1428571428571428,1.5,1.3333333333333333,1.4,1.4444444444444444,1.1428571428571428,1.875,1.75,1.0,1.2,1.25,1.6666666666666667,1.0,1.0,1.2,1.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.125,1.6,1.0,1.0,1.0,1.0
SABADO,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
SABADO,45.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.2857142857142858,2.0,1.0,0.0,1.3333333333333333,1.4,1.0,1.0,1.0,0.0,1.0,1.4,1.0,1.4,1.0,1.0,1.1666666666666667,1.0,1.3333333333333333,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.25,1.3333333333333333,1.0,1.5,1.25,1.0,1.3333333333333333,1.0,1.2,1.0,1.0,1.1428571428571428,1.4,2.0,1.0,1.0,1.25,1.0,1.0,1.0,1.0,1.0
SABADO,48.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.3333333333333333,1.25,1.0,1.25,1.0,1.0,1.375,1.0,1.0,1.5,1.1666666666666667,1.0,1.6666666666666667,1.0,1.7142857142857142,1.0,1.0,1.25,1.4,1.0,1.0,1.2857142857142858,1.7142857142857142,1.3,1.3333333333333333,1.3333333333333333,1.0,1.125,1.2,1.1428571428571428,1.6666666666666667,1.25,1.25,1.0,1.4,1.1428571428571428,1.3333333333333333,1.125,1.4444444444444444,1.3,1.2727272727272727,1.2727272727272727,1.1666666666666667,1.7,1.3333333333333333,1.8,1.2,1.7,1.7142857142857142,1.3076923076923077,1.3,1.3333333333333333,1.5,1.0,1.2,1.375,1.625,1.5714285714285714,1.7,1.7692307692307692,1.625,1.1111111111111112,1.4,1.2857142857142858,1.5,1.25,1.375
